"","Date UTC","Location","Magnitude","Depth","Latitude","Longitude"
"398",2023-06-28,"Yverdon-les-Bains VD",0.1,3,46.79,6.65
"399",2021-01-27,"St-Ursanne JU",1,14.3,47.33,7.23
"400",2019-01-19,"St-Ursanne JU",0.2,5,47.3,7.17
"401",2023-06-30,"RADOLFZELL D",0.7,9.4,47.74,8.9
"402",2023-06-29,"RADOLFZELL D",3.2,9.9,47.74,8.9
"403",2023-06-29,"Porrentruy JU",1.2,5.7,47.37,6.92
"404",2023-06-22,"Estavayer-le-Lac FR",0.6,-0.4,46.89,6.86
"405",2023-06-23,"Santa Maria GR",1.2,5.7,46.54,10.44
"406",2023-06-22,"Estavayer-le-Lac FR",1.6,0.2,46.89,6.85
"407",2023-06-22,"Porrentruy JU",0.5,5.4,47.37,6.92
"408",2023-06-21,"Estavayer-le-Lac FR",2.1,1.5,46.89,6.85
"409",2023-06-21,"Oberwald VS",0.9,10.6,46.51,8.33
"410",2023-06-19,"Sanetschpass VS",0.3,3.5,46.32,7.36
"411",2023-06-20,"Sargans SG",0.9,7.2,47.07,9.5
"412",2023-06-20,"Vaduz FL",1.2,5.4,47.16,9.55
"413",2023-06-29,"Sierre VS",1.1,4.7,46.24,7.55
"414",2023-06-29,"RADOLFZELL D",0.9,9.3,47.74,8.9
"415",2023-06-29,"RADOLFZELL D",0.7,9.6,47.74,8.91
"416",2023-06-29,"Berguen GR",1,3.7,46.56,9.76
"417",2023-06-28,"Saas Fee VS",1.2,9.4,45.97,7.95
"418",2023-06-28,"Muellheim D",1.9,20,47.84,7.64
"419",2023-06-28,"RADOLFZELL D",0.9,9.4,47.74,8.91
"420",2023-06-28,"Chamonix F",0.8,6.9,45.89,7.01
"421",2023-06-28,"Zweisimmen BE",1,5.6,46.54,7.42
"422",2023-06-26,"Tuttlingen D",2.1,17.4,48.04,8.88
"423",2023-06-27,"RADOLFZELL D",3.1,9.6,47.74,8.9
"424",2023-06-27,"Santa Maria GR",1.4,6.4,46.54,10.44
"425",2023-06-27,"Leukerbad VS",1.3,6.2,46.37,7.57
"426",2023-06-27,"RADOLFZELL D",1.2,9.8,47.74,8.91
"427",2023-06-27,"RADOLFZELL D",1.1,9.5,47.74,8.91
"428",2023-06-27,"RADOLFZELL D",1,9.9,47.74,8.9
"429",2023-06-27,"Sanetschpass VS",0.6,1.2,46.35,7.41
"430",2023-06-27,"RADOLFZELL D",1.3,9.6,47.74,8.91
"431",2023-06-27,"RADOLFZELL D",0.8,9.7,47.74,8.91
"432",2023-06-27,"RADOLFZELL D",1.5,9.2,47.74,8.91
"433",2023-06-27,"Freiburg im Breisgau D",1,7.8,48.06,7.66
"434",2023-06-26,"MONTBELIARD F",1,18.3,47.5,6.5
"435",2023-06-26,"RADOLFZELL D",1,9.4,47.74,8.91
"436",2023-06-26,"RADOLFZELL D",1.6,9.4,47.74,8.91
"437",2023-06-25,"Porrentruy JU",0.6,4.9,47.37,6.92
"438",2023-06-25,"Rheinfelden AG",1,12.8,47.68,7.82
"439",2023-06-24,"Sion VS",0.7,4.2,46.28,7.27
"440",2023-06-24,"Porrentruy JU",0.4,5.6,47.37,6.92
"441",2023-06-24,"Oberwald VS",0.4,5.6,46.61,8.32
"442",2023-06-24,"Saignelegier JU",0.6,4.9,47.37,6.91
"443",2023-06-24,"Oberwald VS",0.6,5.9,46.61,8.33
"444",2023-06-24,"Porrentruy JU",0.1,4.8,47.37,6.92
"445",2023-06-23,"Schleitheim SH",0.1,3.9,47.74,8.51
"446",2023-06-23,"Buchs SG",0.8,3.9,47.2,9.47
"447",2023-06-23,"Porrentruy JU",0.4,5.9,47.37,6.92
"448",2023-03-22,"Porrentruy JU",2.4,6.4,47.37,6.92
"449",2023-03-22,"Porrentruy JU",4.3,5.4,47.37,6.92
"450",2023-05-02,"Porrentruy JU",1,5.5,47.37,6.92
"451",2023-05-01,"Porrentruy JU",0.6,5.5,47.37,6.92
"452",2023-03-23,"Porrentruy JU",2,5.7,47.37,6.91
"453",2023-03-23,"Porrentruy JU",1.1,5.2,47.37,6.92
"454",2023-03-23,"Porrentruy JU",1.8,5.3,47.37,6.91
"455",2023-03-23,"Porrentruy JU",0.8,6,47.37,6.92
"456",2023-05-01,"Porrentruy JU",2.8,5.7,47.37,6.91
"457",2023-05-31,"Porrentruy JU",0.5,6,47.38,6.91
"458",2023-05-31,"Porrentruy JU",0.4,5.4,47.37,6.92
"459",2023-05-30,"Porrentruy JU",0.5,6,47.38,6.92
"460",2023-05-01,"Porrentruy JU",1.7,5.7,47.37,6.92
"461",2023-06-12,"Donaueschingen D",0.9,13.5,48.01,8.39
"462",2023-05-29,"Porrentruy JU",3.8,5.4,47.37,6.91
"463",2023-03-28,"Porrentruy JU",1.1,5.6,47.37,6.92
"464",2023-03-27,"Porrentruy JU",3,5.7,47.37,6.91
"465",2023-03-24,"Porrentruy JU",1.1,5.5,47.37,6.91
"466",2023-06-11,"Sierre VS",0.4,0,46.33,7.41
"467",2023-06-11,"Zermatt VS",1.4,10.1,45.98,7.91
"468",2023-06-10,"Porrentruy JU",0.2,6.1,47.38,6.92
"469",2023-06-10,"Porrentruy JU",0.3,6.1,47.38,6.92
"470",2023-06-10,"Porrentruy JU",1.2,6.1,47.38,6.91
"471",2023-06-10,"Martigny VS",1.9,7.3,46.1,7.11
"472",2023-06-10,"ORSIERES VS",1.3,3.7,46.03,7.24
"473",2023-06-10,"Santa Maria GR",1.3,2.8,46.65,10.26
"474",2023-06-17,"Montreux VD",1.1,4.6,46.39,6.93
"475",2023-06-18,"Arona I",2,26,45.77,8.68
"476",2023-06-19,"Oberwald VS",0.6,5.7,46.62,8.32
"477",2023-06-19,"Oberwald VS",0.7,6,46.61,8.32
"478",2023-04-27,"Porrentruy JU",1.6,5,47.37,6.92
"479",2023-04-14,"Porrentruy JU",1.9,5.4,47.37,6.92
"480",2023-04-11,"Porrentruy JU",1.1,5.7,47.37,6.91
"481",2023-04-06,"Porrentruy JU",1.4,5.5,47.37,6.92
"482",2023-04-03,"Porrentruy JU",0.9,5.1,47.37,6.92
"483",2023-05-18,"Porrentruy JU",1.2,5,47.37,6.92
"484",2023-05-07,"Porrentruy JU",1,5.6,47.37,6.92
"485",2023-05-01,"Porrentruy JU",0.7,5.2,47.37,6.92
"486",2023-04-28,"Porrentruy JU",0.6,5.5,47.37,6.92
"487",2023-04-19,"Porrentruy JU",0.5,5.8,47.37,6.92
"488",2023-04-05,"Porrentruy JU",0.4,5.7,47.37,6.92
"489",2023-04-05,"Porrentruy JU",0.5,5.5,47.37,6.92
"490",2023-04-05,"Porrentruy JU",0.8,5.4,47.37,6.91
"491",2022-02-19,"Porrentruy JU",0.7,5.3,47.37,6.92
"492",2023-04-05,"Porrentruy JU",0.2,5.5,47.37,6.92
"493",2023-06-17,"Zinal VS",0.9,6.8,46.18,7.63
"494",2023-06-05,"Porrentruy JU",1.1,5.7,47.37,6.92
"495",2023-05-30,"Porrentruy JU",0.9,5.4,47.37,6.92
"496",2023-05-26,"Porrentruy JU",1,6,47.38,6.92
"497",2023-05-22,"Porrentruy JU",1.2,5.7,47.38,6.92
"498",2023-05-22,"Porrentruy JU",1,5.7,47.38,6.92
"499",2023-06-17,"Leukerbad VS",0.4,6,46.37,7.57
"500",2023-06-17,"Sanetschpass VS",0.4,4,46.33,7.35
"501",2023-06-17,"Sanetschpass VS",0.8,4.1,46.33,7.35
"502",2023-06-17,"Pragelpass GL/SZ",1.3,0.7,46.99,8.86
"503",2023-06-16,"Biella I",0.7,8.2,45.69,7.83
"504",2023-06-15,"Les Diablerets VD",0.7,5.6,46.32,7.18
"505",2023-06-16,"Porrentruy JU",0.9,5.5,47.38,6.92
"506",2023-06-16,"Belfort F",1.5,12.1,47.76,6.92
"507",2023-06-16,"Zermatt VS",1.3,0.7,46.04,7.79
"508",2023-06-15,"Sondrio I",1.8,4,46.29,9.85
"509",2023-06-15,"Walenstadt SG",1.5,10.3,47.15,9.26
"510",2023-06-14,"Les Diablerets VD",1,5.8,46.29,7.14
"511",2023-06-13,"Courmayeur I",0.8,8.1,45.87,6.99
"512",2019-09-06,"Vesoul F",2.9,15.1,47.71,6.28
"513",2023-06-13,"Sanetschpass VS",1,2.3,46.32,7.37
"514",2023-06-13,"Zermatt VS",1.3,6.5,46.07,7.78
"515",2023-06-12,"Sanetschpass VS",0.5,5.5,46.29,7.29
"516",2023-06-14,"Zinal VS",0.7,3.1,46.19,7.66
"517",2023-06-01,"Mulhouse F",3.6,13.3,47.68,7.47
"518",2023-06-01,"Sanetschpass VS",1.1,4.7,46.33,7.37
"519",2023-06-01,"Zinal VS",0.8,3.6,46.21,7.65
"520",2023-05-31,"Oberwald VS",1.1,7.9,46.63,8.38
"521",2023-06-01,"Aosta I",1.4,4.6,45.67,7.65
"522",2023-06-08,"Leukerbad VS",1,5.9,46.37,7.57
"523",2023-06-07,"Brione (Verzasca) TI",1.5,4,46.35,8.76
"524",2023-06-07,"Brione (Verzasca) TI",1.7,4,46.35,8.76
"525",2023-06-07,"Brione (Verzasca) TI",1.4,4,46.35,8.76
"526",2023-06-06,"Le Brassus VD",1.9,14.1,46.61,6.02
"527",2023-06-05,"Muellheim D",1.4,18.4,47.7,7.72
"528",2023-06-03,"Spiez BE",0.8,8.6,46.67,7.67
"529",2023-06-04,"Saxon VS",1.2,6.1,46.2,7.11
"530",2023-06-03,"Ravensburg D",1.5,25.7,47.96,9.64
"531",2023-06-02,"NEUCHATEL",0.8,8.9,46.95,6.95
"532",2023-04-30,"Sanetschpass VS",0.4,3.1,46.29,7.26
"533",2023-04-30,"Oberwald VS",1,7.7,46.63,8.38
"534",2023-04-22,"St-Aubin NE",1.3,0,46.86,6.76
"535",2023-04-21,"Ebnat-Kappel SG",1.3,7.5,47.19,9.1
"536",2023-04-21,"Ebnat-Kappel SG",1.6,7.4,47.19,9.1
"537",2023-04-21,"Ebnat-Kappel SG",2,7.3,47.19,9.1
"538",2023-04-21,"Ebnat-Kappel SG",1.4,8.2,47.19,9.09
"539",2023-04-21,"Ebnat-Kappel SG",0.9,7.2,47.19,9.1
"540",2023-04-21,"Ebnat-Kappel SG",0.7,8.6,47.2,9.09
"541",2023-04-21,"Ebnat-Kappel SG",1.3,6.8,47.19,9.1
"542",2023-04-21,"Ebnat-Kappel SG",1.7,7.6,47.19,9.1
"543",2023-04-21,"Ebnat-Kappel SG",1.3,7.4,47.19,9.1
"544",2023-04-20,"Santa Maria GR",0.8,3,46.7,10.39
"545",2023-04-20,"Bourg-Saint-Pierre VS",0.6,7,45.91,7.04
"546",2023-04-20,"Bourg-Saint-Pierre VS",0.5,6.8,45.91,7.04
"547",2023-04-20,"Eglisau ZH",0.9,0.8,47.57,8.54
"548",2023-04-29,"Freiburg im Breisgau D",0.9,12.5,47.99,7.65
"549",2023-04-28,"Strada GR",1.5,7.8,46.73,10.54
"550",2023-04-28,"Strada GR",1.2,8.6,46.73,10.54
"551",2023-04-28,"Olivone TI",1,8.2,46.62,9
"552",2023-04-28,"Eglisau ZH",0.3,0.6,47.57,8.54
"553",2023-04-27,"Porrentruy JU",2.4,5.3,47.37,6.92
"554",2023-04-26,"Realp UR",0.2,8.8,46.6,8.42
"555",2023-04-26,"Zuoz GR",1,7.3,46.64,10.02
"556",2023-04-26,"Sanetschpass VS",0.5,3.9,46.33,7.4
"557",2023-04-25,"Saxon VS",0.8,6.4,46.25,7.2
"558",2023-04-25,"Santa Maria GR",1.3,4,46.58,10.39
"559",2023-04-25,"Santa Maria GR",1.7,4.7,46.58,10.39
"560",2023-04-25,"Cevio TI",0.6,2.7,46.3,8.63
"561",2023-04-23,"Chamonix F",0.8,3.5,46.02,6.97
"562",2023-04-25,"St. Moritz GR",0.8,6.1,46.49,9.84
"563",2023-04-22,"Sion VS",0.7,1.5,46.28,7.28
"564",2023-04-22,"Bourg-Saint-Pierre VS",0.3,6.3,45.91,7.04
"565",2023-04-22,"Bourg-Saint-Pierre VS",0.7,6.9,45.92,7.04
"566",2023-04-22,"Bourg-Saint-Pierre VS",0.7,4,45.87,7.16
"567",2023-04-12,"Thonon-les-Bains F",0.9,8,46.32,6.69
"568",2023-04-12,"Maloja GR",1.5,7.2,46.35,9.82
"569",2023-04-12,"Mulhouse F",1,12.6,47.68,7.47
"570",2023-04-12,"Meiringen BE",0.4,2.6,46.71,8.2
"571",2023-04-12,"Oberwald VS",0.5,7.6,46.62,8.37
"572",2023-04-12,"Sierre VS",0.8,3.9,46.24,7.56
"573",2023-04-11,"St. Moritz GR",1.1,4.2,46.5,9.92
"574",2023-04-11,"Porrentruy JU",0.5,5.9,47.38,6.92
"575",2023-04-10,"Sanetschpass VS",0.5,2.3,46.3,7.31
"576",2023-04-11,"Chamonix F",2,2.8,45.93,6.92
"577",2023-04-10,"Konstanz D",0.9,25.2,47.79,9.28
"578",2023-04-10,"Verbier VS",1.4,3.9,46.11,7.3
"579",2023-04-09,"Monthey VS",0.8,-0.2,46.34,6.96
"580",2023-04-09,"Porrentruy JU",0.9,5.3,47.37,6.92
"581",2023-04-09,"Chamonix F",0.7,5.9,46.04,6.88
"582",2023-04-10,"Sanetschpass VS",0.6,3.8,46.31,7.34
"583",2023-04-18,"Sanetschpass VS",0.6,3.4,46.32,7.34
"584",2020-03-28,"Saignelegier JU",0.9,11.4,47.32,6.97
"585",2020-03-10,"MONTBELIARD F",1.3,10,47.49,6.9
"586",2017-09-28,"Saignelegier JU",1.7,6.7,47.34,6.87
"587",2023-04-18,"Courmayeur I",0.9,5.3,45.77,7.1
"588",2023-04-18,"Savognin GR",1.1,4,46.59,9.65
"589",2023-03-27,"Porrentruy JU",0.7,5.3,47.37,6.92
"590",2023-04-17,"Santa Maria GR",1.5,4.9,46.58,10.39
"591",2023-04-16,"Saxon VS",0.3,-2,46.24,7.12
"592",2023-04-05,"Porrentruy JU",0.2,5.4,47.37,6.92
"593",2023-04-15,"Sanetschpass VS",1,4.8,46.33,7.37
"594",2023-04-15,"Porrentruy JU",0.5,5.8,47.38,6.92
"595",2023-04-15,"Sanetschpass VS",0.4,4.9,46.33,7.37
"596",2023-04-16,"Sanetschpass VS",1.5,4.6,46.33,7.37
"597",2023-04-05,"Porrentruy JU",0.2,5.7,47.38,6.92
"598",2023-04-05,"Porrentruy JU",0.5,5.7,47.37,6.92
"599",2023-04-14,"Glarus GL",1.9,4.9,47.03,9.02
"600",2023-04-14,"Sanetschpass VS",1.7,7,46.33,7.37
"601",2023-04-14,"Saxon VS",0.9,1.8,46.22,7.17
"602",2023-04-13,"Glarus GL",1.1,2.4,47.03,9.01
"603",2023-03-31,"Sanetschpass VS",0.7,2.7,46.32,7.34
"604",2023-04-01,"Sanetschpass VS",2.2,5.1,46.32,7.32
"605",2023-04-01,"Goeschenen UR",0.3,10,46.69,8.67
"606",2023-03-31,"Bourg-Saint-Pierre VS",1.5,2.8,45.89,7.02
"607",2023-04-08,"Sierre VS",0.3,1.1,46.31,7.43
"608",2023-04-09,"Porrentruy JU",0.3,6.2,47.38,6.92
"609",2023-04-09,"Muellheim D",1.1,18.7,47.71,7.66
"610",2023-04-07,"BASEL",1.5,2.4,47.5,7.51
"611",2023-03-28,"Nyon VD",0.4,3.4,46.43,6.22
"612",2023-04-06,"Sion VS",1,6.2,46.26,7.23
"613",2023-04-06,"Porrentruy JU",0.8,6.1,47.38,6.91
"614",2023-04-06,"Visp VS",0.9,3.2,46.25,7.85
"615",2023-04-05,"Biella I",0.8,6.6,45.62,7.71
"616",2023-04-05,"Sanetschpass VS",0.6,2.7,46.32,7.39
"617",2023-04-05,"Porrentruy JU",1.4,5.7,47.37,6.91
"618",2023-04-05,"Zinal VS",1,3.9,46.16,7.5
"619",2023-04-04,"Courmayeur I",0.8,2.4,45.78,6.96
"620",2023-04-04,"Aosta I",1.1,6.2,45.52,7.21
"621",2023-04-04,"Muellheim D",1.4,18,47.72,7.64
"622",2023-03-30,"Simplon Dorf VS",1.4,3.2,46.25,8.04
"623",2023-03-30,"Simplon Dorf VS",1.3,2.9,46.26,8.04
"624",2023-03-31,"Rheinfelden AG",1.2,18.6,47.61,7.73
"625",2023-03-31,"Jaun FR",1,9.2,46.56,7.19
"626",2023-03-31,"Annecy F",1.2,0.9,45.94,6.38
"627",2023-03-30,"Tuttlingen D",1.6,7.5,47.94,8.93
"628",2023-03-30,"Biasca TI",0.9,3.7,46.31,8.98
"629",2023-03-30,"Montreux VD",1.4,-0.3,46.37,6.97
"630",2023-03-23,"Cevio TI",1.9,3,46.3,8.6
"631",2019-01-25,"Saignelegier JU",0.9,3.4,47.34,6.92
"632",2023-03-22,"Muellheim D",1,2,47.85,7.59
"633",2023-03-22,"Santa Maria GR",1.2,9.7,46.62,10.37
"634",2023-03-22,"Courmayeur I",0.9,8.9,45.6,6.7
"635",2021-02-05,"Singen D",1.4,10,47.76,8.83
"636",2021-02-05,"Singen D",1.2,10.3,47.75,8.82
"637",2021-02-05,"Singen D",1.4,10.3,47.75,8.83
"638",2021-02-05,"Singen D",1.5,10.4,47.75,8.83
"639",2021-02-05,"Singen D",1.5,10.8,47.76,8.83
"640",2023-03-21,"Goeschenen UR",0.7,10.5,46.69,8.68
"641",2020-07-27,"Saxon VS",2,6.6,46.19,7.08
"642",2023-03-20,"Scuol GR",1.8,4.5,46.79,10.19
"643",2023-03-29,"Oberwald VS",1.3,8.6,46.62,8.37
"644",2023-03-29,"Biasca TI",0.8,3.4,46.3,9
"645",2023-03-28,"Courmayeur I",1.2,0.8,45.87,6.98
"646",2023-03-28,"CHAMPERY VS",0.4,4.3,46.21,6.9
"647",2023-03-28,"Monthey VS",1.4,-0.3,46.28,6.79
"648",2023-03-28,"Courmayeur I",1.8,1.5,45.87,6.97
"649",2023-03-27,"Courmayeur I",1.5,1.4,45.87,6.98
"650",2023-03-28,"Saxon VS",0.7,1,46.23,7.13
"651",2023-03-27,"Cevio TI",0.9,0.3,46.29,8.63
"652",2023-03-27,"Bourg-Saint-Pierre VS",1.4,3.4,45.88,7.17
"653",2023-03-26,"Reckingen VS",0.4,1.9,46.42,8.29
"654",2023-03-27,"Courmayeur I",1.1,-2.7,45.87,6.98
"655",2023-03-26,"Les Diablerets VD",0.7,5.9,46.29,7.2
"656",2023-03-26,"Les Diablerets VD",0.6,5.7,46.29,7.2
"657",2023-03-26,"Leukerbad VS",0.8,6.3,46.37,7.57
"658",2023-03-26,"Sierre VS",0.3,4.8,46.31,7.52
"659",2023-03-26,"Chamonix F",1.1,1.6,45.89,6.9
"660",2022-01-02,"Montreux VD",1.2,0.1,46.44,6.78
"661",2023-02-16,"CHATEAU-D'OEX VD",1.1,5.7,46.46,7.18
"662",2023-03-18,"CHATEAU-D'OEX VD",0.9,0.8,46.45,7.09
"663",2023-03-20,"Thonon-les-Bains F",1,8.4,46.32,6.69
"664",2023-03-25,"Muerren BE",1.7,7.9,46.53,7.99
"665",2023-02-11,"CHATEL-ST-DENIS FR",1.1,3.2,46.49,6.84
"666",2023-03-25,"Saxon VS",0.6,6.3,46.24,7.2
"667",2023-03-24,"Villaz FR",1.2,1.8,46.73,7.06
"668",2023-03-24,"Binn VS",1.3,8.2,46.4,8.23
"669",2020-10-25,"Arolla VS",2.7,1.1,45.99,7.5
"670",2020-11-08,"Arolla VS",3.5,1.3,45.98,7.51
"671",2023-03-12,"Santa Maria GR",1.5,5.8,46.64,10.52
"672",2023-03-12,"Santa Maria GR",1.8,5.2,46.64,10.51
"673",2023-03-12,"Feldkirch A",1.7,5.2,47.25,9.72
"674",2023-03-12,"Spluegen GR",1.8,1.3,46.56,9.33
"675",2023-03-11,"Mont-Cenis F",1.9,6.9,45.49,6.61
"676",2023-03-12,"Saxon VS",1.3,3.3,46.23,7.18
"677",2023-03-12,"RADOLFZELL D",0.9,7.9,47.73,8.93
"678",2019-11-12,"Sanetschpass VS",2.2,4.4,46.32,7.36
"679",2023-03-11,"Chamonix F",1.1,4.1,46.03,6.87
"680",2023-03-11,"Poschiavo GR",2,2,46.42,9.99
"681",2023-03-09,"Wildhaus SG",1.1,3.7,47.2,9.36
"682",2019-03-08,"Sanetschpass VS",2.1,5.2,46.32,7.34
"683",2023-03-18,"Aosta I",0.3,4.8,45.74,7.19
"684",2023-03-18,"Villaz FR",1,-0.6,46.73,7.05
"685",2023-03-17,"Villaz FR",1,2.6,46.72,7.06
"686",2023-03-17,"Sion VS",0.8,1.5,46.22,7.44
"687",2023-03-19,"Fribourg FR",0.9,2.6,46.82,7.11
"688",2023-03-19,"Santa Maria GR",1.1,7.2,46.64,10.31
"689",2023-03-19,"Mulhouse F",1,12.1,47.69,7.46
"690",2023-03-18,"Bourg-Saint-Pierre VS",1.4,5.8,45.83,7.15
"691",2023-03-18,"Villaz FR",0.9,-0.7,46.73,7.05
"692",2023-03-18,"Adelboden BE",1.2,9.9,46.57,7.51
"693",2023-03-17,"Villaz FR",1.3,5.5,46.72,7.05
"694",2023-03-17,"Villaz FR",0.8,5.5,46.72,7.06
"695",2023-03-16,"Villaz FR",3,1.6,46.72,7.06
"696",2023-03-16,"Villaz FR",0.9,3.1,46.72,7.06
"697",2023-03-17,"Simplon Dorf VS",1.4,6.9,46.13,8.05
"698",2022-08-13,"Sierre VS",2.5,2.2,46.26,7.64
"699",2023-03-16,"Realp UR",1.9,6.5,46.6,8.42
"700",2023-03-15,"Beckenried NW",1.2,7.9,46.91,8.47
"701",2021-10-04,"Arolla VS",3,0.8,45.99,7.5
"702",2021-10-09,"Arolla VS",2.7,0,45.99,7.5
"703",2023-03-15,"Sargans SG",1.4,6.7,47.08,9.5
"704",2021-10-05,"Arolla VS",4.1,1,45.99,7.51
"705",2023-03-14,"Chamonix F",1.1,0,45.88,6.91
"706",2023-03-14,"Chamonix F",1.3,4.4,46.03,6.86
"707",2023-03-14,"Konstanz D",2,25.3,47.68,9.13
"708",2023-03-14,"RADOLFZELL D",1.4,19.6,47.71,9.01
"709",2023-03-14,"Realp UR",1,6.1,46.61,8.42
"710",2023-03-03,"Roveredo GR",1.5,13.6,46.22,9.15
"711",2023-03-03,"Sion VS",0.1,5.6,46.29,7.3
"712",2023-03-02,"Zernez GR",1.1,5.1,46.65,10.13
"713",2022-03-12,"Annecy F",3.5,7.3,45.67,6.33
"714",2023-03-02,"Roveredo GR",1.8,2.3,46.3,9.12
"715",2023-03-01,"Feldkirch A",0.9,-0.5,47.25,9.57
"716",2023-03-01,"Poschiavo GR",2.2,8.9,46.42,10.01
"717",2023-03-01,"Poschiavo GR",1,7.6,46.43,10.02
"718",2023-03-09,"Berguen GR",1.9,6.3,46.69,9.78
"719",2023-03-09,"Goeschenen UR",1.7,10.2,46.68,8.67
"720",2023-03-09,"Goeschenen UR",0.9,9.4,46.68,8.67
"721",2019-12-29,"CHAMPERY VS",2.7,0.2,46.28,6.78
"722",2023-03-09,"Bormio I",1.2,9.1,46.43,10.35
"723",2023-03-08,"Rossens VD",1.1,6.4,46.73,7.04
"724",2023-03-09,"Arolla VS",1.1,5.2,46.12,7.43
"725",2023-03-08,"Berguen GR",1.5,6.6,46.69,9.78
"726",2023-03-08,"Bedretto TI",0.6,8.6,46.44,8.44
"727",2023-03-07,"Goeschenen UR",0.7,9.9,46.68,8.67
"728",2023-03-06,"Mont-Cenis F",1.5,6.2,45.46,6.34
"729",2023-03-06,"Scuol GR",1.6,4.6,46.87,10.17
"730",2023-03-07,"Courmayeur I",1.9,5,45.55,6.66
"731",2023-03-01,"Tiefencastel GR",2.6,6.2,46.69,9.65
"732",2023-03-05,"Sion VS",0.6,5.5,46.26,7.39
"733",2023-03-04,"Rossens FR",2.7,3.5,46.72,7.06
"734",2023-03-04,"Rossens FR",1.4,1.7,46.73,7.05
"735",2023-03-04,"Rossens FR",0.9,1.4,46.73,7.06
"736",2023-03-05,"CHAMPERY VS",1.6,5.6,46.2,6.91
"737",2023-03-04,"Sion VS",0.7,4.9,46.19,7.27
"738",2023-01-28,"Chiasso TI",1.7,13.1,45.87,9.06
"739",2023-01-28,"Bourg-Saint-Pierre VS",1.3,7.2,45.92,7.03
"740",2023-01-28,"La Neuveville BE",0.9,-0.4,47.04,7.18
"741",2023-01-27,"Les Diablerets VD",0.3,6,46.28,7.24
"742",2023-01-23,"Bourg-Saint-Pierre VS",1,3.5,45.91,7.34
"743",2023-01-22,"Frauenfeld TG",0.5,2.3,47.58,8.95
"744",2023-01-23,"Singen D",1.1,5.5,47.77,8.79
"745",2023-01-23,"Singen D",1.2,1.4,47.77,8.8
"746",2023-01-22,"Les Diablerets VD",0.9,6.8,46.29,7.23
"747",2023-01-21,"Strada GR",1.4,10.4,46.75,10.66
"748",2023-01-21,"Sion VS",0.7,4.4,46.22,7.3
"749",2023-01-20,"Zinal VS",1.2,7.2,46.15,7.71
"750",2023-01-20,"Les Diablerets VD",1.5,7,46.29,7.23
"751",2023-01-20,"Singen D",1.6,6.1,47.77,8.8
"752",2023-01-13,"Sion VS",0.7,3.3,46.24,7.34
"753",2023-01-17,"Les Diablerets VD",0.4,6,46.29,7.23
"754",2023-01-17,"Bourg-Saint-Pierre VS",0.6,4.2,45.87,7.09
"755",2023-01-19,"Les Diablerets VD",0.5,6.5,46.28,7.24
"756",2023-01-20,"Sierre VS",0.5,1.9,46.33,7.42
"757",2022-01-23,"Rossens VD",2.3,1.4,46.75,7
"758",2022-05-06,"St. Moritz GR",2,6.5,46.49,9.85
"759",2023-01-19,"Vaduz FL",1,2.5,47.12,9.56
"760",2023-01-29,"Chamonix F",1,5.2,46.05,6.91
"761",2023-01-29,"Buchs SG",1,2.8,47.17,9.44
"762",2023-01-26,"Faido TI",0.5,9.5,46.5,8.76
"763",2023-01-26,"Faido TI",2.1,10.2,46.49,8.78
"764",2017-04-07,"Gadmen BE",0.5,6.9,46.78,8.29
"765",2023-01-25,"Sierre VS",0.7,1.5,46.22,7.49
"766",2023-01-25,"Singen D",0.6,1.9,47.77,8.8
"767",2023-01-25,"Santa Maria GR",1.1,6.8,46.64,10.31
"768",2023-01-25,"Les Diablerets VD",0.7,6,46.29,7.23
"769",2023-01-24,"Bosco/Gurin TI",0.9,8.3,46.33,8.54
"770",2023-01-24,"Sion VS",0.7,2.8,46.22,7.3
"771",2023-01-24,"Sanetschpass VS",0.7,4.1,46.32,7.34
"772",2023-01-12,"Vaduz FL",0.9,1.6,47.13,9.56
"773",2023-01-11,"Sierre VS",0.8,1.9,46.27,7.64
"774",2023-01-11,"Courmayeur I",1.5,4.9,45.87,7.02
"775",2023-01-11,"Domodossola I",1.9,7.5,46.09,8.41
"776",2023-01-09,"Binn VS",1.1,6,46.32,8.12
"777",2023-01-09,"Binn VS",0.9,6,46.32,8.12
"778",2023-01-19,"Sion VS",1.8,4.5,46.24,7.35
"779",2023-01-18,"Martigny VS",0.6,6,46.02,6.99
"780",2023-01-16,"Courmayeur I",0.6,2.8,45.87,6.95
"781",2023-01-16,"Courmayeur I",0.5,1.6,45.87,6.95
"782",2023-01-17,"Verbier VS",0.7,6.8,46.08,7.23
"783",2023-01-16,"Singen D",1.9,5.6,47.78,8.79
"784",2023-01-13,"Saxon VS",1.1,-1.5,46.23,7.1
"785",2023-01-15,"Courmayeur I",1.8,5.6,45.72,6.92
"786",2023-01-15,"Muerren BE",0.7,8.6,46.47,7.83
"787",2023-01-15,"Sierre VS",0.7,3.7,46.23,7.55
"788",2023-01-15,"Zinal VS",0.7,4,46.21,7.65
"789",2023-01-14,"Chamonix F",0.7,6.6,45.89,7.01
"790",2023-01-13,"Goeschenen UR",0.3,9.5,46.69,8.67
"791",2023-01-14,"Zuoz GR",2,1.8,46.63,9.96
"792",2023-01-14,"Simplon Dorf VS",2.1,7.3,46.13,8.04
"793",2023-01-03,"Saas Fee VS",1,9.6,45.96,7.96
